organisasjonsnummer,navn,naeringskode,organisasjonsform,kommune,postnummer,poststed,antall_ansatte,overordnet_enhet,er_i_konsern,regnskapsaar,fra_dato,til_dato,regnskapstype,oppstillingsplan,sum_driftsinntekter,sum_driftskostnad,driftsresultat,sum_finansinntekter,sum_finanskostnad,ordinaert_resultat_foer_skatt,aarsresultat,sum_eiendeler,sum_anleggsmidler,sum_omloepsmidler,sum_egenkapital,sum_gjeld,sum_kortsiktig_gjeld,sum_langsiktig_gjeld,pdf_aar_tilgjengelig,hentet_dato
917837724,SCOOTER CITY HELGE STAHL,47.810,ENK,STAVANGER,4043,HAFRSFJORD,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,46593.0,66344.0,-19752.0,170.0,,-19582.0,-19582.0,58215.0,12000.0,46215.0,58215.0,0.0,,0.0,2023,2026-04-11
919138734,HECLA AS,47.810,AS,ÅLESUND,6015,ÅLESUND,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,20468.0,34233.0,-13765.0,,3932.0,-17697.0,-33348.0,3390.0,0.0,3390.0,-12701.0,16091.0,16091.0,0.0,2017|2018|2019|2020|2021|2022|2023,2026-04-11
919461861,GREFSEN AUTO AS,47.810,AS,OSLO,0481,OSLO,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,5304060.0,5367728.0,-63668.0,693.0,0.0,-62975.0,274854.0,1266502.0,337829.0,928673.0,-1559184.0,2825687.0,1625687.0,1200000.0,,2026-04-11
919534605,SAMNANGER BIL AS,47.810,AS,SAMNANGER,5650,TYSSE,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,2004238.0,1712506.0,291732.0,,,291732.0,227553.0,3098145.0,5200.0,3092945.0,2916663.0,181482.0,181482.0,0.0,2017|2018|2019|2020|2021|2022|2023,2026-04-11
919670517,BILOMSETNING KARLSEN,47.810,ENK,MODUM,3370,VIKERSUND,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2019|2020|2021|2023,2026-04-11
921192495,HA AUTOSENTER AS,47.810,AS,VESTBY,1543,VESTBY,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,,,,,,0.0,0.0,0.0,0.0,0.0,-8504.0,8504.0,8504.0,0.0,2018|2019|2020|2021|2022|2023,2026-04-11
921283601,JÆREN CARAVANSERVICE AS,47.810,AS,TIME,4344,BRYNE,11,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,10543487.0,10081375.0,462112.0,2214.0,99519.0,364807.0,360390.0,2715541.0,371130.0,2344411.0,140003.0,2575537.0,2575531.0,6.0,2018|2019|2020|2021|2022|2023,2026-04-11
921820739,PLANET X AS,47.810,AS,SANDNES,4110,FORSAND,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2019|2020|2021|2022|2023,2026-04-11
922204764,TRØNDELAG AUTO AS,47.810,AS,MELHUS,7224,MELHUS,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,5320534.0,6075181.0,-754648.0,86.0,70266.0,-824827.0,-809246.0,349915.0,72365.0,277550.0,-679927.0,1029842.0,608307.0,421535.0,2019|2020|2021|2022|2023,2026-04-11
922874204,BEST AUTO AS,47.810,AS,ULLENSAKER,2050,JESSHEIM,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,522965.0,809728.0,-286763.0,0.0,261.0,-287024.0,-287024.0,246400.0,30000.0,216400.0,-257023.0,503423.0,503423.0,0.0,2019|2020|2021|2022|2023,2026-04-11
923020322,BULIC AUTO,47.810,ENK,ØSTRE TOTEN,2849,KAPP,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,7706103.0,7050836.0,655267.0,,,655267.0,430765.0,874280.0,38280.0,836000.0,874280.0,0.0,,0.0,2023,2026-04-11
923154566,SBAA INVEST AS,47.810,AS,SKAUN,7357,SKAUN,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,1117434.0,1171503.0,-54069.0,4791.0,40246.0,-89525.0,-89525.0,449339.0,145703.0,303635.0,-271429.0,720768.0,275525.0,445243.0,2019|2020|2021|2022|2023,2026-04-11
923238891,MDR HOLDING AS,47.810,AS,BERGEN,5265,YTRE ARNA,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,6190404.0,6632397.0,-441993.0,3581.0,2429.0,-440841.0,-749072.0,3932789.0,1720000.0,2212789.0,1221584.0,2711205.0,2711205.0,0.0,,2026-04-11
924196017,SVEUM BIL OG MASKIN AS,47.810,AS,SØNDRE LAND,2860,HOV,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,615000.0,635000.0,-20000.0,,5000.0,-25000.0,-25000.0,999000.0,535000.0,464000.0,-278000.0,1276000.0,218000.0,1058000.0,2020|2021|2022|2023,2026-04-11
924463171,VIKEN AUTO INVEST AS,47.810,AS,LILLESTRØM,2010,STRØMMEN,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,9866947.0,10152534.0,-285588.0,1211.0,21157.0,-305534.0,-305534.0,2470864.0,599300.0,1871564.0,592854.0,1878010.0,1878010.0,0.0,2020|2021|2022|2023,2026-04-11
924655895,FREDRIKSTAD AUTOSALG AS,47.810,AS,FREDRIKSTAD,1617,FREDRIKSTAD,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,32320246.0,30250827.0,2069419.0,564.0,17602.0,2052381.0,1591775.0,4001221.0,638670.0,3362551.0,1611449.0,2389772.0,2389772.0,0.0,2020|2021|2022|2023,2026-04-11
924698411,KOFI BILFORMIDLING AS,47.810,AS,ASKER,1394,NESBRU,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,22482964.0,24890869.0,-2407905.0,,121951.0,-2529856.0,-2529856.0,4175612.0,1495000.0,2680612.0,-3150752.0,7326363.0,6151275.0,1175088.0,2020|2021|2022|2023,2026-04-11
925151475,NORWAYSERVICE.COM AS,47.810,AS,KRISTIANSAND,4612,KRISTIANSAND S,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,1144483.0,1221686.0,-77203.0,2479.0,11138.0,-85862.0,-85862.0,312231.0,48012.0,264219.0,-47590.0,359821.0,287685.0,72136.0,2020|2021|2022|2023,2026-04-11
925237914,NORWAY'S MOTOR VEHICLES AS,47.810,AS,MIDT-TELEMARK,3810,GVARV,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,10792224.0,10391688.0,400536.0,-376503.0,,24033.0,-75143.0,175032.0,24000.0,151032.0,-193640.0,368672.0,212274.0,156398.0,2020|2021|2022|2023,2026-04-11
925354627,MØLLE BIL AS,47.810,AS,INDRE ØSTFOLD,1825,TOMTER,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,45500.0,45487.0,13.0,1459.0,0.0,1472.0,1472.0,241173.0,57973.0,183200.0,26071.0,215101.0,215101.0,0.0,2020|2021|2022|2023,2026-04-11
926015680,TELLUS CARAVAN OG FRITID AS,47.810,AS,NORDRE FOLLO,1414,TROLLÅSEN,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,34000000.0,64000000.0,-30000000.0,,83000000.0,-113000000.0,-111000000.0,600000000.0,232000000.0,368000000.0,108000000.0,492000000.0,492000000.0,0.0,,2026-04-11
926060953,NORD OVERSEAS AUTOMOTIVE DISTRIBUTION AS,46.710,AS,BÆRUM,1339,VØYENENGA,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,1260500.0,1445939.0,-185439.0,,427.0,-185866.0,-185866.0,2720.0,0.0,2720.0,-193516.0,196236.0,196236.0,0.0,,2026-04-11
926135252,TM AUTOINVEST AS,47.810,AS,TRONDHEIM,7047,TRONDHEIM,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,869462.0,2390203.0,-1520741.0,0.0,5792.0,-1526533.0,-1526533.0,1962447.0,0.0,1962447.0,1223468.0,738980.0,738980.0,0.0,,2026-04-11
926418920,FYR GROUP AS,47.810,AS,OSLO,0194,OSLO,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,,,,,10000.0,-10000.0,-10000.0,2990.0,0.0,2990.0,2990.0,0.0,,0.0,2021|2022|2023,2026-04-11
926885510,BIRKENES MOTORSENTER AS,47.810,AS,BERGEN,5015,BERGEN,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,259697.0,500959.0,-241262.0,8.0,12430.0,-253684.0,-253684.0,221553.0,217110.0,4443.0,-784901.0,1006454.0,1006454.0,0.0,2021|2022|2023,2026-04-11
926900374,FANA AUTOSENTER AS,47.810,AS,BERGEN,5257,KOKSTAD,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,9002260.0,9176671.0,-174411.0,392.0,1749.0,-175768.0,-175768.0,729491.0,0.0,729491.0,-18470.0,747961.0,157693.0,590268.0,2021|2022|2023,2026-04-11
927589680,ACL CARS NORWAY AS,47.810,AS,ÅS,1434,ÅS,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,1373033.0,2942928.0,-1569895.0,693046.0,982211.0,-1859061.0,-1863607.0,215053.0,183811.0,31242.0,-1763606.0,1978659.0,1978659.0,0.0,2021|2022|2023,2026-04-11
927958864,TELLUS BERGEN AS,46.710,AS,BERGEN,5131,NYBORG,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,143958562.0,145515715.0,-1557153.0,343626.0,4705946.0,-5919473.0,-6046250.0,80560256.0,1198757.0,79361499.0,3365321.0,77194935.0,76753728.0,441207.0,2022|2023,2026-04-11
928433544,GP AUTOSALG AS,47.810,AS,FREDRIKSTAD,1617,FREDRIKSTAD,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,19506390.0,19555067.0,-48677.0,0.0,29420.0,-78096.0,-98237.0,1618374.0,23034.0,1595340.0,-58689.0,1677062.0,1825380.0,-148318.0,2021|2022|2023,2026-04-11
928871193,BH BIL AS,47.810,AS,SKIEN,3726,SKIEN,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,,737.0,-737.0,,,-737.0,-737.0,29263.0,0.0,29263.0,29263.0,0.0,,0.0,2022|2023,2026-04-11
929349938,AUTO GT AS,47.810,AS,OSLO,0165,OSLO,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,6061169.0,5895843.0,165327.0,81.0,40.0,165367.0,128986.0,962133.0,15730.0,946403.0,191118.0,771015.0,171015.0,600000.0,2022|2023,2026-04-11
929414926,AUTO SPORT AS,46.710,AS,EIDSVOLL,2072,DAL,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2022|2023,2026-04-11
929721136,AUTOINFINITY AS,47.810,AS,LILLESTRØM,1900,FETSUND,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,7147.0,34060.0,-26913.0,3.0,3441.0,-30351.0,-30351.0,2.0,0.0,2.0,-17012.0,17014.0,17014.0,0.0,2022|2023,2026-04-11
930049166,TOMAS SKAAR AS,47.810,AS,FREDRIKSTAD,1619,FREDRIKSTAD,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,,8860.0,-8860.0,300000.0,,291140.0,291140.0,415420.0,40000.0,375420.0,415420.0,0.0,0.0,0.0,2022|2023,2026-04-11
930617423,MULTISOLUTION AS,47.810,AS,TINGVOLL,6628,MEISINGSET,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,704250.0,645281.0,58969.0,0.0,0.0,58969.0,47316.0,121905.0,0.0,121905.0,71316.0,50589.0,50589.0,0.0,2022|2023,2026-04-11
930688118,HUMAN HORIZONS AS,46.710,AS,LILLESTRØM,2010,STRØMMEN,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,0.0,5595359.0,-5595359.0,19527.0,45414.0,-5621246.0,-5621246.0,7819539.0,269445.0,7550094.0,-5596815.0,13416355.0,13416355.0,0.0,2023,2026-04-11
930800457,AR MOTORS AS,47.810,AS,OSLO,0195,OSLO,,,False,2023,2023-01-13,2023-12-31,SELSKAP,store,744331.0,664055.0,80276.0,0.0,0.0,80276.0,61475.0,1525042.0,0.0,1525042.0,85905.0,1439138.0,1439138.0,0.0,2023,2026-04-11
930856606,MB AUTO AS,47.810,AS,RINGERIKE,3513,HØNEFOSS,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,199500.0,444738.0,-245238.0,,,-245238.0,-245238.0,52929.0,22813.0,30116.0,-220807.0,273736.0,273736.0,0.0,2023,2026-04-11
930918687,KA LOGISTIKK AS,47.810,AS,LINDESNES,4520,LINDESNES,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,402335.0,292373.0,109962.0,,,109962.0,85771.0,209938.0,0.0,209938.0,115772.0,94166.0,94166.0,0.0,2023,2026-04-11
931203606,M.R. AUTO AS,47.810,AS,HALDEN,1767,HALDEN,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2023,2026-04-11
931205552,ØSTLANDET AUTO AS,47.810,AS,LILLESTRØM,2020,SKEDSMOKORSET,,,False,2023,2023-02-14,2023-12-31,SELSKAP,store,1121331.0,883561.0,237769.0,0.0,-28.0,237797.0,185153.0,282877.0,38376.0,244501.0,215153.0,67723.0,67723.0,0.0,2023,2026-04-11
931895389,CARSTAR AS,47.810,AS,KRISTIANSAND,4636,KRISTIANSAND S,,,False,2023,2023-08-03,2023-12-31,SELSKAP,store,,26563.0,-26563.0,,,-26563.0,-26563.0,3681.0,0.0,3681.0,3437.0,244.0,244.0,0.0,2023,2026-04-11
932175657,MØLLER AUTO AS,47.810,AS,SARPSBORG,1739,BORGENHAUGEN,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,,5570.0,-5570.0,,,-5570.0,-5570.0,24430.0,0.0,24430.0,24430.0,0.0,,0.0,,2026-04-11
932214997,AJ MOTORS AS,47.810,AS,HALDEN,1776,HALDEN,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,,,,,,0.0,0.0,30000.0,0.0,30000.0,30000.0,0.0,,0.0,2023,2026-04-11
937071604,AUTONOVA AS,47.810,AS,KONGSVINGER,2209,KONGSVINGER,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,32251987.0,33460672.0,-1208685.0,189642.0,231060.0,-1250103.0,-1311858.0,6402481.0,387501.0,6014980.0,-538496.0,6940977.0,5422189.0,1518788.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,2026-04-11
950702249,ISAN John Isak Sara,47.810,ENK,ALTA,9518,ALTA,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,25092221.0,25341331.0,-249109.0,3727.0,958.0,-246340.0,-246340.0,8629849.0,878011.0,7751839.0,-607297.0,9237146.0,9237146.0,0.0,2023,2026-04-11
980402797,TELLUS ØSTFOLD AS,47.810,AS,RÅDE,1640,RÅDE,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,172682687.0,177321855.0,-4639168.0,396104.0,6581911.0,-10824975.0,-11036322.0,95550068.0,7249438.0,88300630.0,6091731.0,89458337.0,89458337.0,0.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,2026-04-11
992730900,HÅNDVERKER RINGEN AS,47.810,AS,EIDSVOLL,2072,DAL,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,16810630.0,16853718.0,-43087.0,0.0,143753.0,-186840.0,-145736.0,4997859.0,283690.0,4714169.0,1967880.0,3030032.0,2947614.0,82418.0,,2026-04-12
993362190,DIREKTEIMPORT AS,47.810,AS,BÆRUM,1339,VØYENENGA,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,2936863.0,3882233.0,-945370.0,247.0,138947.0,-1084070.0,-1073921.0,3764100.0,598808.0,3165292.0,1735675.0,2028424.0,1733060.0,295364.0,,2026-04-12
994527029,DISPLAY SPESIALISTEN LIMITED NUF,47.810,NUF,OSLO,0667,OSLO,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,30344.0,19374.0,10970.0,,1577.0,9393.0,9393.0,7633.0,0.0,7633.0,93235.0,-85602.0,-85602.0,0.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2023,2026-04-12
995739992,BIL & MASKIN DRAMMEN LIMITED NUF,47.810,NUF,DRAMMEN,3024,DRAMMEN,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,0.0,,0.0,200.0,,200.0,200.0,0.0,0.0,0.0,-55520.0,55520.0,55520.0,0.0,2011|2012|2013|2014|2015|2017|2018|2019|2020|2021|2022|2023,2026-04-12
996851915,GRONG AUTOSALG AS,47.810,AS,GRONG,7870,GRONG,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,25237675.0,24238876.0,998799.0,1467.0,842282.0,157984.0,123146.0,7966406.0,5846221.0,2120185.0,-4570670.0,12537076.0,1900185.0,10636890.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,2026-04-12
997796659,AUTOSPORT AS,47.810,AS,TRONDHEIM,7047,TRONDHEIM,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,66588715.0,69616405.0,-3027690.0,4685.0,42711.0,-3065716.0,-8264933.0,5667589.0,126517.0,5541072.0,-24779360.0,30446949.0,8269138.0,22177811.0,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,2026-04-12
998788463,BILAVDELINGEN AS,47.810,AS,SANDNES,4329,SANDNES,,,False,2023,2023-01-01,2023-12-31,SELSKAP,store,935879.0,770642.0,165237.0,2.0,475.0,164764.0,141171.0,540435.0,0.0,540435.0,489185.0,51250.0,51250.0,0.0,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,2026-04-12
919478853,A.M AUTOSALG AS,45.112,,,,,5,,,2023,,,,,23439588,22082254,1357335,4401,383838,977898,760036,11579826,4610549,6969277,3448632,8131195,3900251,4230944,,backup
912818179,AAGE VOLD AUTOSALG AS,45.112,,,,,16,,,2023,,,,,77569695,78225819,-656124,8800,516112,-1163436,-1147509,18285439,1052559,17232880,7413655,10871784,5839384,5032400,,backup
957129188,AASEN BIL AS,45.200,,,,,21,,,2023,,,,,97226955,98596647,-1369693,20903,288852,-1637643,-1282545,35541353,3291008,32250345,13215711,22325642,22325642,0,,backup
929369009,AB-MOTOR AS,45.112,,,,,12,,,2023,,,,,40375756,38616869,1758887,3548,248920,1513515,1304015,15592569,997193,14595376,3747827,11844742,11449494,395249,,backup
914912725,ADSERØ BIL AS,45.112,,,,,18,,,2023,,,,,169433037,166961963,2471074,43570,613678,1900966,1479739,24552622,2241061,22311561,16358336,8194286,3875151,4319135,,backup
983222870,ALBJERK BIL DRAMMEN AS,45.112,,,,,107,,,2023,,,,,1037121298,1009223896,27897402,428063,2871772,25453693,19840815,143030601,17220078,125810523,47574430,95456171,95456171,0,,backup
915128963,ALT I ALT AS,45.112,,,,,8,,,2023,,,,,75329615,67907415,7422199,9541,234722,7197018,5605870,19007275,1582567,17424708,7751799,11255476,6439746,4815730,,backup
991172130,ALTA CARAVAN AS,45.192,,,,,15,,,2023,,,,,46959078,45073144,1885934,12183,2377156,-479039,-373651,47527859,20789036,26738823,2447797,45080062,5113531,39966530,,backup
967960217,ALTA MOTORSENTER AS,45.112,,,,,54,,,2023,,,,,307534906,303327581,4207325,109809,1567071,2750063,2129494,101618324,13781443,87836881,34909148,66709174,56424858,10284316,,backup
918837876,ANKA AUTO AS,45.112,,,,,5,,,2023,,,,,32805095,32929353,-124258,7768,17190,-133680,-105250,2586705,28430,2558275,1696406,890299,890299,0,,backup
915388159,AQUA BIL AS,45.112,,,,,7,,,2023,,,,,23822267,21083641,2738626,,44859,2693767,2467981,4910827,16443,4894384,4139004,771823,771823,0,,backup
983877605,ARENDAL AUTO AS,45.112,,,,,20,,,2023,,,,,125828193,119919207,5908986,191851,368533,5732304,4471620,45718198,1147300,44570897,9064370,36653827,28700098,7953729,,backup
912116670,ARENDAL BIL AS,45.111,,,,,6,,,2023,,,,,85934109,78043920,7890189,1567654,1592411,7865432,6200639,39853235,5990394,33862841,37194047,2659188,2659188,0,,backup
918040242,ARVE OPSAHL AS,45.192,,,,,13,,,2023,,,,,154168220,146194150,7974070,656700,5207585,3423185,2651492,123149858,36648251,86501607,36541838,86608021,57362548,29245473,,backup
933693333,AS NORMASKIN TANA,45.112,,,,,10,,,2023,,,,,15983159,16684284,-701124,26016,1152,-676260,-849417,7341943,2738284,4603659,5869247,1472696,1472696,0,,backup
827216232,ASKER BRUKTBIL AS,45.112,,,,,5,,,2023,,,,,12378990,12181055,197936,100,597,197439,154002,1087400,38,1087362,744035,343365,343365,0,,backup
925305227,ATS NORWAY AS,45.191,,,,,18,,,2023,,,,,411688584,400533515,11155069,1523061,865026,11813104,9159134,29658760,1563196,28095564,1758938,27899823,27770822,129000,,backup
929449800,ATV MOTOR AS,45.112,,,,,6,,,2023,,,,,23886359,22275853,1610506,1405,8103,1603808,1249145,11710728,0,11710728,4112285,7598443,5180206,2418237,,backup
934283171,AUTO 8-8 IMAAS AS,45.200,,,,,26,,,2023,,,,,98448798,99095865,-647067,78464,687080,-1255683,-967319,44984279,4849369,40134910,13214155,31770124,31770124,0,,backup
838525172,AUTO 8-8 WITRO AS,45.112,,,,,33,,,2023,,,,,228348139,212849099,15499040,3239587,604418,18134208,14256983,118911719,11467605,107444114,62552846,56358873,56358873,0,,backup
932224453,AUTO BRAVIA AS,45.112,,,,,8,,,2023,,,,,,60702,-60702,,,-60702,-60702,58973,0,58973,33728,25245,25245,0,,backup
959208352,AUTO CENTER AS,45.112,,,,,7,,,2023,,,,,32210610,26669052,5541557,1253189,28988,6765759,5277947,53724289,108119,53616170,47888386,5835903,5835903,0,,backup
923083545,AUTO COMPANY AS,45.112,,,,,8,,,2023,,,,,16634514,16263675,370839,317,4377,366779,285226,3405218,513211,2892007,2340968,1064251,1064251,0,,backup
923307567,AUTO FORMIDLING WEST AS,45.112,,,,,5,,,2023,,,,,52167945,52304548,-136603,1935,42595,-177264,-146752,2111240,0,2111240,503730,1607510,1170312,437198,,backup
916111312,AUTO GARANTISTEN AS,45.112,,,,,5,,,2023,,,,,52522393,50548524,1973869,8746,241937,1740678,1357423,16065602,580272,15485331,5281786,10783817,5406795,5377021,,backup
999529429,AUTO NOR AS,45.112,,,,,5,,,2023,,,,,5914633,5394693,519940,12549,6709,525780,409895,2588140,389049,2199091,1777386,810756,799247,11510,,backup
997939816,AUTO REFRANCE AS,45.111,,,,,5,,,2023,,,,,52589690,51637539,952152,0,-461401,490750,377781,11241274,1118789,10122484,3439429,7801845,1526171,6275674,,backup
930878472,AUTO RS AS,45.112,,,,,8,,,2023,,,,,7897058,8465546,-568488,5822,-39639,-602305,-602305,4168212,321112,3847100,-580875,4749087,4749087,0,,backup
915609562,AUTO S MOTOR & MARINE AS,45.112,,,,,9,,,2023,,,,,46353862,45258687,1095176,0,0,56657,60717,27627739,6802224,20825515,6489259,21138480,12063230,8967837,,backup
