organisasjonsnummer,navn,naeringskode,organisasjonsform,kommune,postnummer,poststed,antall_ansatte,overordnet_enhet,er_i_konsern,regnskapsaar,fra_dato,til_dato,regnskapstype,oppstillingsplan,sum_driftsinntekter,sum_driftskostnad,driftsresultat,sum_finansinntekter,sum_finanskostnad,ordinaert_resultat_foer_skatt,aarsresultat,sum_eiendeler,sum_anleggsmidler,sum_omloepsmidler,sum_egenkapital,sum_gjeld,sum_kortsiktig_gjeld,sum_langsiktig_gjeld,pdf_aar_tilgjengelig,hentet_dato
991663207,HELGE SKREEN AS,47.810,AS,OPPDAL,7340,OPPDAL,,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,0.0,0.0,0.0,5.0,0.0,5.0,5.0,7155.0,0.0,7155.0,-28470.0,35625.0,35625.0,,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
991977031,ELITE BIL AS,47.810,AS,VESTRE TOTEN,2830,RAUFOSS,10,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,84048414.0,81170569.0,2877845.0,42000.0,211445.0,2708400.0,2111452.0,14979361.0,3056403.0,11922957.0,8572648.0,6406713.0,6406713.0,,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
992157526,KRISTIANSAND VAREBILSENTER AS,47.810,AS,KRISTIANSAND,4647,BRENNÅSEN,6,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,19167793.0,16896152.0,2271641.0,840443.0,167228.0,2944856.0,2442776.0,15714167.0,5321407.0,10392760.0,8931171.0,6782996.0,4425721.0,,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
992605316,MLV 4 AS,47.810,AS,TRONDHEIM,7011,TRONDHEIM,,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,645205.0,1867511.0,-1222305.0,161.0,1030973.0,-2253117.0,-1757432.0,15718255.0,13851657.0,1866597.0,-5700560.0,21418814.0,426084.0,20992731.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
993276065,ENVIRO BIL NESBRU AS,47.810,AS,ASKER,1394,NESBRU,10,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,20801689.0,16180919.0,4620770.0,196584.0,790.0,4816564.0,3756678.0,7517102.0,416397.0,7100705.0,841156.0,6675946.0,6675946.0,,,2026-04-12
994533126,S.F.BILER AS,47.810,AS,TØNSBERG,3176,UNDRUMSDAL,,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,88000.0,103278.0,-15278.0,0.0,0.0,-15278.0,-15278.0,61646.0,20270.0,41376.0,-122669.0,184315.0,184315.0,0.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
994714260,BILFOKUS AS,47.810,AS,VEFSN,8656,MOSJØEN,21,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,216696327.0,210245230.0,6451097.0,318449.0,1635246.0,5134301.0,4045355.0,52270733.0,22466264.0,29804469.0,20263786.0,32006947.0,16302425.0,15704522.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
994764861,CARTURN AS,47.810,AS,DRAMMEN,3039,DRAMMEN,,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,3412587.0,2847007.0,565580.0,604.0,7538.0,558646.0,567469.0,1694649.0,350000.0,1344649.0,1150828.0,543821.0,543821.0,0.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
995172151,KLART DET! UTLEIE AS,47.810,AS,LARVIK,3271,LARVIK,6,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,19019587.0,18142246.0,877341.0,72429.0,1853.0,947917.0,738713.0,8368450.0,1096734.0,7271716.0,3954635.0,4413814.0,4251632.0,162182.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
995293854,AUTONETT BERGEN AS,47.810,AS,BERGEN,5225,NESTTUN,6,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,73024104.0,69317598.0,3706506.0,2735234.0,1125712.0,5316027.0,4913038.0,21454724.0,93000.0,21361724.0,9609722.0,11845002.0,11845002.0,,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
995344939,BILFINN NUF,47.810,NUF,TYNSET,2500,TYNSET,,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,2259392.0,2082591.0,176801.0,68.0,35748.0,141121.0,141121.0,2136048.0,1210472.0,925576.0,13485.0,2122563.0,770809.0,1351754.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
996209008,STØREN BILSENTER AS,47.810,AS,MIDTRE GAULDAL,7290,STØREN,11,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,79202474.0,77338581.0,1863893.0,473891.0,96170.0,2241614.0,1820619.0,22734178.0,2624332.0,20109846.0,13314422.0,9419756.0,8597256.0,822500.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
996911306,PREMIUM AUTO AS,47.810,AS,KRISTIANSAND,4636,KRISTIANSAND S,7,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,87212908.0,83584034.0,3628874.0,7110.0,198692.0,3437293.0,2679048.0,16181521.0,1775710.0,14405811.0,3000000.0,13181522.0,11362688.0,,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
997091973,JOHANSSONS AUTO AS,47.810,AS,RINGERIKE,3511,HØNEFOSS,9,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,19433659.0,14941302.0,4492357.0,203069.0,10422.0,4685004.0,3651570.0,9959120.0,1095902.0,8863218.0,5305111.0,4654009.0,4654009.0,,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
997113225,FERDA BOBIL & CARAVAN AS,47.810,AS,OSLO,0158,OSLO,,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,,26496.0,-26496.0,433551.0,2196.0,404859.0,315323.0,22866446.0,22809141.0,57305.0,22756336.0,110110.0,93651.0,16459.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
997280210,NÆSS SALG OG INDUSTRISERVICE AS,47.810,AS,ØVRE EIKER,3302,HOKKSUND,,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,1506624.0,1422110.0,84514.0,5769.0,143.0,90140.0,81744.0,636758.0,291815.0,344943.0,416568.0,220191.0,211795.0,,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
997459172,SPECTRA AUTO ØSTFOLD AS,47.810,AS,MOSS,1580,RYGGE,,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,14646389.0,14451062.0,195327.0,188.0,242467.0,-46952.0,-46952.0,3849551.0,214900.0,3634651.0,610595.0,3238956.0,410905.0,,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
997493249,MOPEDBIL NORGE AS,47.810,AS,RÅDE,1640,RÅDE,21,,True,2025,2025-01-01,2025-12-31,SELSKAP,store,152034394.0,141518443.0,10515951.0,1017697.0,1587032.0,9946616.0,7724222.0,35907280.0,5619062.0,30288218.0,14653330.0,21253950.0,16275704.0,4978246.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
997887204,EAST AFRICA INVEST AS,46.710,AS,HAMAR,2317,HAMAR,,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,,10783.0,-10783.0,,,-10783.0,-10783.0,217706.0,22891.0,194815.0,-799799.0,1017504.0,1017504.0,,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
998247950,SCHMITZ CARGOBULL NORGE AS,46.710,AS,ULLENSAKER,2060,GARDERMOEN,5,,False,2025,2024-04-01,2025-03-31,SELSKAP,store,115638869.0,115054342.0,584527.0,210950.0,1552166.0,-756689.0,-606293.0,37764011.0,5196933.0,32567079.0,13662313.0,24101698.0,24101698.0,,2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
998398517,MIKKELRUD BIL AS,47.810,AS,RÅDE,1640,RÅDE,,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,18327101.0,17559422.0,767679.0,8755.0,78423.0,698011.0,532241.0,6874676.0,2829245.0,4045431.0,5255537.0,1619139.0,491275.0,,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-12
998551056,LOYAL AUTO AS,47.810,AS,SANDNES,4313,SANDNES,,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,7840801.0,8222292.0,-381491.0,0.0,2456.0,-383947.0,-398883.0,831302.0,0.0,831302.0,-69468.0,900770.0,701770.0,,,2026-04-12
999325300,BONDAL BIL & FRITID AS,47.810,AS,FLESBERG,3622,SVENE,,,False,2025,2025-01-01,2025-12-31,SELSKAP,store,50012942.0,46068535.0,3944407.0,6952.0,23064.0,3928296.0,3065416.0,25195728.0,564885.0,24630843.0,23820167.0,1375561.0,1331602.0,,,2026-04-12
